nome,musicas
Drake,"[{'nome': 'Amen (feat. Teezo Touchdown)', 'artistas': ['Drake', 'Teezo Touchdown'], 'id': '0Mrnt1YqVuW2bqmwu4VxDt'}, {'nome': 'Calling For You (feat. 21 Savage)', 'artistas': ['Drake', '21 Savage'], 'id': '2nibvvDdAQkVraYP00z2RS'}, {'nome': 'First Person Shooter (feat. J. Cole)', 'artistas': ['Drake', 'J. Cole'], 'id': '7aqfrAY2p9BUSiupwk3svU'}, {'nome': 'IDGAF (feat. Yeat)', 'artistas': ['Drake', 'Yeat'], 'id': '2YSzYUF3jWqb9YP9VXmpjE'}, {'nome': 'Slime You Out (feat. SZA)', 'artistas': ['Drake', 'SZA'], 'id': '0AYt6NMyyLd0rLuvr0UkMH'}, {'nome': 'Members Only (feat. PARTYNEXTDOOR)', 'artistas': ['Drake', 'PARTYNEXTDOOR'], 'id': '24FUBxaAYSBlWsbSnEzDcn'}, {'nome': 'All The Parties (feat. Chief Keef)', 'artistas': ['Drake', 'Chief Keef'], 'id': '1PIgY9ybyFT9uWLM5POYGY'}, {'nome': 'Gently (feat. Bad Bunny)', 'artistas': ['Drake', 'Bad Bunny'], 'id': '6ZprqcYFC6D9eIZaCoqrSn'}, {'nome': 'Rich Baby Daddy (feat. Sexyy Red & SZA)', 'artistas': ['Drake', 'Sexyy Red', 'SZA'], 'id': '1yeB8MUNeLo9Ek1UEpsyz6'}, {'nome': 'Another Late Night (feat. Lil Yachty)', 'artistas': ['Drake', 'Lil Yachty'], 'id': '17IBDpAl3J39swaoPlfGpp'}, {'nome': 'Rich Flex', 'artistas': ['Drake', '21 Savage'], 'id': '1bDbXMyjaUIooNwFE9wn0N'}, {'nome': 'Major Distribution', 'artistas': ['Drake', '21 Savage'], 'id': '46s57QULU02Voy0Kup6UEb'}, {'nome': 'On BS', 'artistas': ['Drake', '21 Savage'], 'id': '34tz0eDhGuFErIuW3q4mPX'}, {'nome': 'Privileged Rappers', 'artistas': ['Drake', '21 Savage'], 'id': '7l2nxyx7IkBX5orhkALg0V'}, {'nome': 'Spin Bout U', 'artistas': ['Drake', '21 Savage'], 'id': '2ZL7WZcjuYKi1KUDtp4kCC'}, {'nome': 'Hours In Silence', 'artistas': ['Drake', '21 Savage'], 'id': '0sSRLXxknVTQDStgU1NqpY'}, {'nome': 'Treacherous Twins', 'artistas': ['Drake', '21 Savage'], 'id': '4Flfb4fGscN9kXPOduQLrv'}, {'nome': 'Circo Loco', 'artistas': ['Drake', '21 Savage'], 'id': '7GeTsDIc5ykNB6lORO6Cee'}, {'nome': 'Pussy & Millions (feat. Travis Scott)', 'artistas': ['Drake', '21 Savage', 'Travis Scott'], 'id': '2KLwPaRDOB87XOYAT2fgxh'}, {'nome': 'Broke Boys', 'artistas': ['Drake', '21 Savage'], 'id': '45pUWUeEWGoSdH6UF162G8'}, {'nome': 'More M’s', 'artistas': ['Drake', '21 Savage'], 'id': '29YW2xXlo6Pc6M0SBTCXYN'}, {'nome': 'Jimmy Cooks (feat. 21 Savage)', 'artistas': ['Drake', '21 Savage'], 'id': '3F5CgOj3wFlRv51JsHbxhe'}, {'nome': 'Girls Want Girls (with Lil Baby)', 'artistas': ['Drake', 'Lil Baby'], 'id': '37Nqx7iavZpotJSDXZWbJ3'}, {'nome': 'In The Bible (with Lil Durk & Giveon)', 'artistas': ['Drake', 'Lil Durk', 'Giveon'], 'id': '61S79KIVA4I9FXbnsylEHT'}, {'nome': 'Love All (with JAY-Z)', 'artistas': ['Drake', 'JAY-Z'], 'id': '4VCbgIdr8ptegWeJpqLVHH'}, {'nome': 'Fair Trade (with Travis Scott)', 'artistas': ['Drake', 'Travis Scott'], 'id': '40iJIUlhi6renaREYGeIDS'}, {'nome': 'Way 2 Sexy (with Future & Young Thug)', 'artistas': ['Drake', 'Future', 'Young Thug'], 'id': '0k1WUmIRnG3xU6fvvDVfRG'}, {'nome': 'N 2 Deep', 'artistas': ['Drake', 'Future'], 'id': '34D6FJysnQioVingDKufuf'}, {'nome': 'Yebba’s Heartbreak', 'artistas': ['Drake', 'Yebba'], 'id': '1PDP7mLiAMwhfmgIwzhOm2'}, {'nome': 'Knife Talk (with 21 Savage ft. Project Pat)', 'artistas': ['Drake', '21 Savage', 'Project Pat'], 'id': '2BcMwX1MPV6ZHP4tUT9uq6'}, {'nome': 'Fountains (with Tems)', 'artistas': ['Drake', 'Tems'], 'id': '08XWh5c0BMyD1nKVxxl91z'}, {'nome': 'Get Along Better', 'artistas': ['Drake', 'Ty Dolla $ign'], 'id': '5ScbulRnixQ2XAdvrPMFjz'}, {'nome': 'You Only Live Twice (with Lil Wayne & Rick Ross)', 'artistas': ['Drake', 'Lil Wayne', 'Rick Ross'], 'id': '50ceCGZ3oD3U5caQV5bP6f'}, {'nome': 'IMY2 (with Kid Cudi)', 'artistas': ['Drake', 'Kid Cudi'], 'id': '7F9cT6hIRhnFCYP6GKS0tf'}, {'nome': 'Chicago Freestyle (feat. Giveon)', 'artistas': ['Drake', 'Giveon'], 'id': '4wVOKKEHUJxHCFFNUWDn0B'}, {'nome': 'Not You Too (feat. Chris Brown)', 'artistas': ['Drake', 'Chris Brown'], 'id': '3Q4gttWQ6hxqWOa3tHoTNi'}, {'nome': 'Desires (with Future)', 'artistas': ['Drake', 'Future'], 'id': '7eYAHC0RbBF9eaqWzT34Aq'}, {'nome': 'D4L', 'artistas': ['Future', 'Drake', 'Young Thug'], 'id': '5fHrHoJKfCgBd35zwIBmUK'}, {'nome': 'Pain 1993 (with Playboi Carti)', 'artistas': ['Drake', 'Playboi Carti'], 'id': '6Kj17Afjo1OKJYpf5VzCeo'}, {'nome': 'Demons (feat. Fivio Foreign & Sosa Geek)', 'artistas': ['Drake', 'Fivio Foreign', 'Sosa Geek'], 'id': '05aZ9sAU1YXndHv0FMi9iW'}, {'nome': 'Jodeci Freestyle (feat. J. Cole)', 'artistas': ['Drake', 'J. Cole'], 'id': '2xUHiyGeGrWmmfv7NbDTWC'}, {'nome': 'Free Spirit (feat. Rick Ross)', 'artistas': ['Drake', 'Rick Ross'], 'id': '18t8ypY0HYaQuGBxg2KdT2'}, {'nome': 'Girls Love Beyoncé (feat. James Fauntleroy)', 'artistas': ['Drake', 'James Fauntleroy'], 'id': '56NDFbD0tCUawnqeU2wcvv'}, {'nome': 'Talk Up (feat. Jay-Z)', 'artistas': ['Drake', 'JAY-Z'], 'id': '4ksuI04WMvUnJbHQjgs3L5'}, {'nome': 'Don’t Matter To Me (with Michael Jackson)', 'artistas': ['Drake', 'Michael Jackson'], 'id': '6G8kHiVZ1jW7vHMPVRNZU0'}, {'nome': 'After Dark (feat. Static Major & Ty Dolla $ign)', 'artistas': ['Drake', 'Static Major', 'Ty Dolla $ign'], 'id': '3mvYQKm8h6M5K5h0nVPY9S'}, {'nome': 'No Long Talk', 'artistas': ['Drake', 'Giggs'], 'id': '6CfrYuD3YRDYdYvH9jNtXY'}, {'nome': 'Get It Together', 'artistas': ['Drake', 'Black Coffee', 'Jorja Smith'], 'id': '7y6c07pgjZvtHI9kuMVqk1'}, {'nome': '4422', 'artistas': ['Drake', 'Sampha'], 'id': '2fkeWbM6iqTw7oGHTYm2lw'}, {'nome': 'Portland', 'artistas': ['Drake', 'Quavo', 'Travis Scott'], 'id': '2bjwRfXMk4uRgOD9IBYl9h'}, {'nome': 'Sacrifices', 'artistas': ['Drake', '2 Chainz', 'Young Thug'], 'id': '0xl1w2q4VLojeXp4JfazPL'}, {'nome': 'KMT', 'artistas': ['Drake', 'Giggs'], 'id': '2jTujnt0y344ai1rNOywgr'}, {'nome': 'Glow', 'artistas': ['Drake', 'Kanye West'], 'id': '28irpKCCK9nn9DZSik2zEx'}, {'nome': 'Since Way Back', 'artistas': ['Drake', 'PARTYNEXTDOOR'], 'id': '5JUu0unA8VwhTZ9LkMWUVI'}, {'nome': 'Ice Melts', 'artistas': ['Drake', 'Young Thug'], 'id': '7bJ4mu7MHa3rHiNyKjOoSl'}, {'nome': 'With You', 'artistas': ['Drake', 'PARTYNEXTDOOR'], 'id': '3aJkV6DUTSCqOwVwaBDG9B'}, {'nome': 'Faithful', 'artistas': ['Drake', 'dvsn', 'Pimp C'], 'id': '2qLcJOLrh6Djda4uLbldSA'}, {'nome': 'One Dance', 'artistas': ['Drake', 'Wizkid', 'Kyla'], 'id': '1zi7xx7UVEFkmKfv06H8x0'}, {'nome': 'Grammys', 'artistas': ['Drake', 'Future'], 'id': '5e574bhjycX1eH2l4Auage'}, {'nome': 'Too Good', 'artistas': ['Drake', 'Rihanna'], 'id': '3BtuIIrQlkujKPuWF2B85z'}, {'nome': 'Summers Over Interlude', 'artistas': ['Drake', 'Majid Jordan'], 'id': '3ppVO2tyWRRznNmONvt7Se'}, {'nome': 'Digital Dash', 'artistas': ['Drake', 'Future'], 'id': '0GR7iJLhj80KD5LkA14ZRn'}, {'nome': 'Big Rings', 'artistas': ['Drake', 'Future'], 'id': '7jslhIiELQkgW9IHeYNOWE'}, {'nome': 'Live From The Gutter', 'artistas': ['Drake', 'Future'], 'id': '2uTG00P1DkhB97pdITkl2O'}, {'nome': 'Diamonds Dancing', 'artistas': ['Drake', 'Future'], 'id': '2AGottAzfC8bHzF7kEJ3Wa'}, {'nome': 'Scholarships', 'artistas': ['Drake', 'Future'], 'id': '0B5OTb36fzLayn6XQHg5A1'}, {'nome': 'Plastic Bag', 'artistas': ['Drake', 'Future'], 'id': '76kyKtPLsFbQkdQ86QrkF4'}, {'nome': ""I\\'m The Plug"", 'artistas': ['Drake', 'Future'], 'id': '6bqtKURdSWkInAJHDkuaL0'}, {'nome': 'Change Locations', 'artistas': ['Drake', 'Future'], 'id': '4gowy3WT6D1yhMLgRBlf9C'}, {'nome': 'Jumpman', 'artistas': ['Drake', 'Future'], 'id': '27GmP9AWRs744SzKcpJsTZ'}, {'nome': 'Preach', 'artistas': ['Drake', 'PARTYNEXTDOOR'], 'id': '1OHoBC4icbuNhpSxP400sv'}, {'nome': 'Wednesday Night Interlude', 'artistas': ['Drake', 'PARTYNEXTDOOR'], 'id': '6oLHyWvmk6bKrA91EIYZBp'}, {'nome': 'Used To', 'artistas': ['Drake', 'Lil Wayne'], 'id': '63p3Slj0shAFP0Q7dQetj5'}, {'nome': 'Company', 'artistas': ['Drake', 'Travis Scott'], 'id': '6ImxYXeLDQPIv4qo7bMhSk'}, {'nome': 'From Time', 'artistas': ['Drake', 'Jhené Aiko'], 'id': '2WC4sK0ryyysQhtDok9Ytr'}, {'nome': ""Hold On', ' We\\'re Going Home"", 'artistas': ['Drake', 'Majid Jordan'], 'id': '6jdOi5U5LBzQrc4c1VT983'}, {'nome': '305 To My City', 'artistas': ['Drake', 'Detail'], 'id': '5wTRsfZKeaQnQn8JeW8QYQ'}, {'nome': 'Too Much', 'artistas': ['Drake', 'Sampha'], 'id': '5LnXWeA9tuWKI2C1H74iiJ'}, {'nome': 'Pound Cake / Paris Morton Music 2', 'artistas': ['Drake', 'JAY-Z'], 'id': '4RI9eX7jNcdaQOJifn7t6z'}, {'nome': 'All Me', 'artistas': ['Drake', '2 Chainz', 'Big Sean'], 'id': '5ngydCLbzCEdtu8SEOXhPU'}, {'nome': 'From Time', 'artistas': ['Drake', 'Jhené Aiko'], 'id': '0GaBIpyHvytM1UBYmqXu08'}, {'nome': ""Hold On', ' We\\'re Going Home"", 'artistas': ['Drake', 'Majid Jordan'], 'id': '2aSC2xhRxOLiiZZVjhbylH'}, {'nome': '305 To My City', 'artistas': ['Drake', 'Detail'], 'id': '5ThJAPtuOCTV8owZUop495'}, {'nome': 'Too Much', 'artistas': ['Drake', 'Sampha'], 'id': '6UgxOrbHWJeqHvh0ost7Aa'}, {'nome': 'Pound Cake / Paris Morton Music 2', 'artistas': ['Drake', 'JAY-Z'], 'id': '4NVNapccSX7E5JLiW0uQEy'}, {'nome': 'Crew Love', 'artistas': ['Drake', 'The Weeknd'], 'id': '0V4l4GQhgnWQGtCWpvA7va'}, {'nome': 'Take Care', 'artistas': ['Drake', 'Rihanna'], 'id': '124NFj84ppZ5pAxTuVQYCQ'}, {'nome': 'Buried Alive Interlude', 'artistas': ['Drake', 'Kendrick Lamar'], 'id': '1ZyudLFv35SRvY5SvTZqJx'}, {'nome': ""We\\'ll Be Fine"", 'artistas': ['Drake', 'Birdman'], 'id': '7udsBKuqnJ5csWTAkR0vEI'}, {'nome': 'Make Me Proud', 'artistas': ['Drake', 'Nicki Minaj'], 'id': '7yfg0Eer6UZZt5tZ1XdsWz'}, {'nome': 'Lord Knows', 'artistas': ['Drake', 'Rick Ross'], 'id': '1QBwk6GTCxVdC2hoSw9tlM'}, {'nome': 'The Real Her', 'artistas': ['Drake', 'Lil Wayne', 'André 3000'], 'id': '74atKkOasLOVzvqB6mYgga'}, {'nome': 'HYFR (Hell Ya Fucking Right)', 'artistas': ['Drake', 'Lil Wayne'], 'id': '0m1KYWlT6LhFRBDVq9UNx4'}, {'nome': 'The Motto', 'artistas': ['Drake', 'Lil Wayne'], 'id': '4Kz4RdRCceaA9VgTqBhBfa'}, {'nome': 'Fireworks', 'artistas': ['Drake', 'Alicia Keys'], 'id': '4pUUhsc8fmZqnsPaOSU5CP'}, {'nome': 'Up All Night', 'artistas': ['Drake', 'Nicki Minaj'], 'id': '55YHftnlehUQQJoTSLKCxj'}, {'nome': 'Fancy', 'artistas': ['Drake', 'T.I.', 'Swizz Beatz'], 'id': '238Sekyg7DyN2XDm0z4oWY'}, {'nome': 'Shut It Down', 'artistas': ['Drake', 'The-Dream'], 'id': '4BDgGQXx7jO2JgC7bpFsIv'}, {'nome': 'Unforgettable', 'artistas': ['Drake', 'Jeezy'], 'id': '0XhOgqDKTQJhGfD1WBuTdC'}, {'nome': 'Light Up', 'artistas': ['Drake', 'JAY-Z'], 'id': '23Cx5Jv0bsCMoUnoygy5jy'}, {'nome': 'Miss Me', 'artistas': ['Drake', 'Lil Wayne'], 'id': '53VIWPPMz9S7ob0D8JxF9N'}, {'nome': 'Successful (feat. Trey Songz & Lil Wayne)', 'artistas': ['Drake', 'Trey Songz', 'Lil Wayne'], 'id': '6NwhtCYkfwWlcR62Ac4E7y'}, {'nome': 'Let’s Call It Off (feat. Peter Bjorn and John)', 'artistas': ['Drake', 'Peter Bjorn and John'], 'id': '4FDSPGncHRpr6yB8DD4CtI'}, {'nome': 'Ignant Shit (feat. Lil Wayne)', 'artistas': ['Drake', 'Lil Wayne'], 'id': '2hcohLIysMxofYziluXCoX'}, {'nome': 'A Night Off (feat. Lloyd)', 'artistas': ['Drake', 'Lloyd'], 'id': '3lkkkYc1wBj5l3FVlpqvP6'}, {'nome': 'Little Bit (feat. Lykke Li)', 'artistas': ['Drake', 'Lykke Li'], 'id': '524wvipGqxPKYWxkjf9y46'}, {'nome': 'Unstoppable (feat. Santigold & Lil Wayne)', 'artistas': ['Drake', 'Santigold', 'Lil Wayne'], 'id': '2TWSilrWcTrgVKcP8kfEfg'}, {'nome': 'Uptown (feat. Bun B & Lil Wayne)', 'artistas': ['Drake', 'Bun B', 'Lil Wayne'], 'id': '0q7LGcVSpsIoSbjChtZ8lI'}, {'nome': ""Bria\\'s Interlude (feat. Omarion)"", 'artistas': ['Drake', 'Omarion'], 'id': '4i3GraNMzBKze1WsVl38DS'}, {'nome': 'Outro (feat. Chilly Gonzales)', 'artistas': ['Drake', 'Chilly Gonzales'], 'id': '6hHKFReuQR9VQp39ev43wY'}, {'nome': 'Slime You Out (feat. SZA)', 'artistas': ['Drake', 'SZA'], 'id': '3RaCGXCiiMufRPoexXxGkV'}, {'nome': 'MELTDOWN (feat. Drake)', 'artistas': ['Travis Scott', 'Drake'], 'id': '0O9WkgPDfZ7A9DMDocF6ur'}, {'nome': 'On The Radar Freestyle', 'artistas': ['Drake', 'Central Cee'], 'id': '1L0OmJV0LnPDWuHCIGmBV6'}, {'nome': 'MELTDOWN (feat. Drake) - Instrumental', 'artistas': ['Travis Scott', 'Drake'], 'id': '4kJn7armCJDav48yCu3yKh'}, {'nome': 'Who Told You (feat. Drake)', 'artistas': ['J Hus', 'Drake'], 'id': '40EXFgNMOIQRQOwJZ8mJkC'}, {'nome': 'We Caa Done (feat. Drake)', 'artistas': ['Popcaan', 'Drake'], 'id': '6rb3wFQ66EWR7DcPG0oEE1'}, {'nome': 'STAYING ALIVE (feat. Drake & Lil Baby)', 'artistas': ['DJ Khaled', 'Drake', 'Lil Baby'], 'id': '0g2Bbgy7P41pFjMWJuzsf4'}, {'nome': 'Over The Top (feat. Drake)', 'artistas': ['Smiley', 'Drake'], 'id': '1aQjCPrIvQm5cfY7FhAOhq'}, {'nome': 'Seeing Green (with Drake & Lil Wayne)', 'artistas': ['Nicki Minaj', 'Drake', 'Lil Wayne'], 'id': '7gNB9Xa5NBY2Y8tFmpOlwk'}, {'nome': 'Wants and Needs (feat. Lil Baby)', 'artistas': ['Drake', 'Lil Baby'], 'id': '65OVbaJR5O1RmwOQx0875b'}, {'nome': 'Lemon Pepper Freestyle (feat. Rick Ross)', 'artistas': ['Drake', 'Rick Ross'], 'id': '4FRW5Nza1Ym91BGV4nFWXI'}, {'nome': 'B.B. King Freestyle (with Drake)', 'artistas': ['Lil Wayne', 'Drake'], 'id': '6EW1fwOk4JHmTZKINZsyjB'}, {'nome': 'You’re Mines Still (feat. Drake)', 'artistas': ['Yung Bleu', 'Drake'], 'id': '3q6TQTEbiLNv3RfNQfPgo3'}, {'nome': 'Laugh Now Cry Later (feat. Lil Durk)', 'artistas': ['Drake', 'Lil Durk'], 'id': '2SAqBLGA283SUiwJ3xOUVI'}, {'nome': 'TWIST & TURN (feat. Drake & PARTYNEXTDOOR)', 'artistas': ['Popcaan', 'Drake', 'PARTYNEXTDOOR'], 'id': '6R1eAccx1fnh8P5HhFzn84'}, {'nome': 'Only You Freestyle', 'artistas': ['Headie One', 'Drake'], 'id': '4OENnoidV0h8gJV6bhrw7r'}, {'nome': 'POPSTAR (feat. Drake)', 'artistas': ['DJ Khaled', 'Drake'], 'id': '6EDO9iiTtwNv6waLwa1UUq'}, {'nome': 'GREECE (feat. Drake)', 'artistas': ['DJ Khaled', 'Drake'], 'id': '35RJhm1pEovTBwnNR0zWad'}, {'nome': 'LOYAL (feat. Drake and Bad Bunny) [Remix]', 'artistas': ['PARTYNEXTDOOR', 'Drake', 'Bad Bunny'], 'id': '4AtXMDQiztBcGVcLTBrcCQ'}, {'nome': 'Life Is Good (feat. Drake)', 'artistas': ['Future', 'Drake'], 'id': '5yY9lUy8nbvjM1Uyo1Uqoc'}, {'nome': 'LOYAL (feat. Drake)', 'artistas': ['PARTYNEXTDOOR', 'Drake'], 'id': '13NAmCCRYxRcr2NEtiWGa8'}, {'nome': 'Ela É do Tipo (feat. Drake) [Remix]', 'artistas': ['MC Kevin o Chris', 'Drake'], 'id': '5Wcvle7c2jTMh5FFimP6Dw'}, {'nome': 'Money In The Grave (Drake ft. Rick Ross)', 'artistas': ['Drake', 'Rick Ross'], 'id': '5ry2OE6R2zPQFDO85XkgRb'}, {'nome': 'MIA (feat. Drake)', 'artistas': ['Bad Bunny', 'Drake'], 'id': '3Ueq2zboxwAbsvHrOjdEqz'}, {'nome': 'Look Alive (feat. Drake)', 'artistas': ['BlocBoy JB', 'Drake'], 'id': '7165YDcOpr9yEypbdpU6fa'}, {'nome': 'No Frauds', 'artistas': ['Nicki Minaj', 'Drake', 'Lil Wayne'], 'id': '7KcGEssn7BnJdTgildK5y0'}, {'nome': 'Wanna Know Remix (feat. Drake)', 'artistas': ['Dave', 'Drake'], 'id': '7wNpJcBDJlIVWCX8NYBKQj'}, {'nome': 'Sneakin’', 'artistas': ['Drake', '21 Savage'], 'id': '4ckuS4Nj4FZ7i3Def3Br8W'}, {'nome': 'Pop Style', 'artistas': ['Drake', 'The Throne'], 'id': '23NWj2izXAJ4yL6Nah73wf'}]"
