Nome da Música;Artistas;ID da Música
Amen (feat. Teezo Touchdown);";";"Drake; Teezo Touchdown";";";0Mrnt1YqVuW2bqmwu4VxDt
Calling For You (feat. 21 Savage);";";"Drake; 21 Savage";";";2nibvvDdAQkVraYP00z2RS
First Person Shooter (feat. J. Cole);";";"Drake; J. Cole";";";7aqfrAY2p9BUSiupwk3svU
IDGAF (feat. Yeat);";";"Drake; Yeat";";";2YSzYUF3jWqb9YP9VXmpjE
Slime You Out (feat. SZA);";";"Drake; SZA";";";0AYt6NMyyLd0rLuvr0UkMH
Members Only (feat. PARTYNEXTDOOR);";";"Drake; PARTYNEXTDOOR";";";24FUBxaAYSBlWsbSnEzDcn
All The Parties (feat. Chief Keef);";";"Drake; Chief Keef";";";1PIgY9ybyFT9uWLM5POYGY
Gently (feat. Bad Bunny);";";"Drake; Bad Bunny";";";6ZprqcYFC6D9eIZaCoqrSn
Rich Baby Daddy (feat. Sexyy Red & SZA);";";"Drake; Sexyy Red; SZA";";";1yeB8MUNeLo9Ek1UEpsyz6
Another Late Night (feat. Lil Yachty);";";"Drake; Lil Yachty";";";17IBDpAl3J39swaoPlfGpp
Rich Flex;";";"Drake; 21 Savage";";";1bDbXMyjaUIooNwFE9wn0N
Major Distribution;";";"Drake; 21 Savage";";";46s57QULU02Voy0Kup6UEb
On BS;";";"Drake; 21 Savage";";";34tz0eDhGuFErIuW3q4mPX
Privileged Rappers;";";"Drake; 21 Savage";";";7l2nxyx7IkBX5orhkALg0V
Spin Bout U;";";"Drake; 21 Savage";";";2ZL7WZcjuYKi1KUDtp4kCC
Hours In Silence;";";"Drake; 21 Savage";";";0sSRLXxknVTQDStgU1NqpY
Treacherous Twins;";";"Drake; 21 Savage";";";4Flfb4fGscN9kXPOduQLrv
Circo Loco;";";"Drake; 21 Savage";";";7GeTsDIc5ykNB6lORO6Cee
Pussy & Millions (feat. Travis Scott);";";"Drake; 21 Savage; Travis Scott";";";2KLwPaRDOB87XOYAT2fgxh
Broke Boys;";";"Drake; 21 Savage";";";45pUWUeEWGoSdH6UF162G8
More M’s;";";"Drake; 21 Savage";";";29YW2xXlo6Pc6M0SBTCXYN
Jimmy Cooks (feat. 21 Savage);";";"Drake; 21 Savage";";";3F5CgOj3wFlRv51JsHbxhe
Girls Want Girls (with Lil Baby);";";"Drake; Lil Baby";";";37Nqx7iavZpotJSDXZWbJ3
In The Bible (with Lil Durk & Giveon);";";"Drake; Lil Durk; Giveon";";";61S79KIVA4I9FXbnsylEHT
Love All (with JAY-Z);";";"Drake; JAY-Z";";";4VCbgIdr8ptegWeJpqLVHH
Fair Trade (with Travis Scott);";";"Drake; Travis Scott";";";40iJIUlhi6renaREYGeIDS
Way 2 Sexy (with Future & Young Thug);";";"Drake; Future; Young Thug";";";0k1WUmIRnG3xU6fvvDVfRG
N 2 Deep;";";"Drake; Future";";";34D6FJysnQioVingDKufuf
Yebba’s Heartbreak;";";"Drake; Yebba";";";1PDP7mLiAMwhfmgIwzhOm2
Knife Talk (with 21 Savage ft. Project Pat);";";"Drake; 21 Savage; Project Pat";";";2BcMwX1MPV6ZHP4tUT9uq6
Fountains (with Tems);";";"Drake; Tems";";";08XWh5c0BMyD1nKVxxl91z
Get Along Better;";";"Drake; Ty Dolla $ign";";";5ScbulRnixQ2XAdvrPMFjz
You Only Live Twice (with Lil Wayne & Rick Ross);";";"Drake; Lil Wayne; Rick Ross";";";50ceCGZ3oD3U5caQV5bP6f
IMY2 (with Kid Cudi);";";"Drake; Kid Cudi";";";7F9cT6hIRhnFCYP6GKS0tf
Chicago Freestyle (feat. Giveon);";";"Drake; Giveon";";";4wVOKKEHUJxHCFFNUWDn0B
Not You Too (feat. Chris Brown);";";"Drake; Chris Brown";";";3Q4gttWQ6hxqWOa3tHoTNi
Desires (with Future);";";"Drake; Future";";";7eYAHC0RbBF9eaqWzT34Aq
D4L;";";"Future; Drake; Young Thug";";";5fHrHoJKfCgBd35zwIBmUK
Pain 1993 (with Playboi Carti);";";"Drake; Playboi Carti";";";6Kj17Afjo1OKJYpf5VzCeo
Demons (feat. Fivio Foreign & Sosa Geek);";";"Drake; Fivio Foreign; Sosa Geek";";";05aZ9sAU1YXndHv0FMi9iW
Jodeci Freestyle (feat. J. Cole);";";"Drake; J. Cole";";";2xUHiyGeGrWmmfv7NbDTWC
Free Spirit (feat. Rick Ross);";";"Drake; Rick Ross";";";18t8ypY0HYaQuGBxg2KdT2
Girls Love Beyoncé (feat. James Fauntleroy);";";"Drake; James Fauntleroy";";";56NDFbD0tCUawnqeU2wcvv
